,address,city,name,rating,review_count
0,812 Minnesota Ave,Kansas City,McDonald's,1.5,6
0,605 S 7th St,Kansas City,McDonald's,2.5,5
0,4215 Rainbow Blvd,Kansas City,McDonald's,1.5,27
0,3741 Broadway,Kansas City,McDonald's,3.0,27
0,3255 Main St,Kansas City,McDonald's,2.0,42
0,5353 NW 64th St,Kansas City,McDonald's,2.0,29
0,4002 N Oak Trfy,Kansas City,McDonald's,2.0,5
0,1421 Prospect Ave,Kansas City,McDonald's,1.0,24
0,7887 State Line Rd,Kansas City,McDonald's,2.5,22
0,6406 Troost Ave,Kansas City,McDonald's,1.0,20
0,8326 Wornall Rd,Kansas City,McDonald's,1.5,19
0,6830 NW 83rd Ter,Kansas City,McDonald's,2.0,20
0,5347 Independence Ave,Kansas City,McDonald's,2.5,9
0,3051 Van Brunt Blvd,Kansas City,McDonald's,1.5,14
0,4400 NE Chouteau Trfy,Kansas City,McDonald's,2.5,11
0,6701 Front St,Kansas City,McDonald's,1.5,11
0,1300 W 103rd St,Kansas City,McDonald's,2.5,24
0,6996 Eastwood Trfy,Kansas City,McDonald's,3.0,7
0,150 NW Barry Rd,Kansas City,McDonald's,1.5,20
0,11290 Holmes Rd,Kansas City,McDonald's,2.0,13
0,9551 N Mcgee St,Kansas City,McDonald's,2.5,16
0,7700 E 87th,Kansas City,McDonald's,1.5,19
0,6300 N. Chatham Ave,Kansas City,Wendy's,1.5,14
0,4140 Rainbow Blvd.,Kansas City,Wendy's,1.5,20
0,1102 East 47th Street,Kansas City,Burger King,1.5,15
0,6501 NW Barry Rd,Kansas City,Chick-fil-A,4.0,55
0,10770 Parallel Pkwy,Kansas City,Chick-fil-A,4.0,57
0,7933 State Line Road,Kansas City,Wendy's,1.5,14
0,3118 Main St.,Kansas City,Wendy's,1.5,37
0,1350 Walnut St,Kansas City,Burger King,2.0,31
0,8551 State Line Rd,Kansas City,Chick-fil-A,3.5,70
0,9800 Northwest Prarie View Road,Kansas City,Wendy's,3.0,14
0,3610 State Ave,Kansas City,Burger King,3.0,7
0,7807 Parallel Pkwy.,Kansas City,Wendy's,2.0,3
0,3948 Rainbow Blvd,Kansas City,Taco Bell,3.0,21
0,9301 North Oak Trafficway,Kansas City,Wendy's,1.5,38
0,10548 Parallel,Kansas City,Wendy's,2.5,17
0,10620 Parallel Pkwy,Kansas City,Starbucks,2.5,47
0,10900 Stadium Pkwy,Kansas City,Starbucks,3.0,8
0,1701 W. 39Th Street,Kansas City,Starbucks,4.0,42
0,1301 Wyandotte St,Kansas City,Starbucks,2.5,23
0,1100 Main St,Kansas City,Starbucks,3.5,37
0,1571 Main Street,Kansas City,Starbucks,5.0,2
0,4101 Main Street,Kansas City,Starbucks,3.5,85
0,302 Nichols Rd.,Kansas City,Starbucks,3.0,79
0,6304 Brookside Blvd,Kansas City,Starbucks,4.0,9
0,5330 Nw 64Th Street,Kansas City,Starbucks,4.0,1
0,4820 N Oak Tfwy,Kansas City,Starbucks,4.0,9
0,207 Ne Englewood Road,Kansas City,Starbucks,3.0,2
0,8600 Ward Parkway,Kansas City,Starbucks,4.0,14
0,6234 W Barry Rd,Kansas City,Starbucks,3.5,50
0,Mci Airport,Kansas City,Starbucks,2.0,35
0,Mci,Kansas City,Starbucks,1.0,1
0,5303 N Antioch Rd,Kansas City,Starbucks,2.0,16
0,9040 Nw Skyview Ave,Kansas City,Starbucks,3.5,2
0,8420 N Madison Ave,Kansas City,Starbucks,3.5,3
0,241 Paris St,Kansas City,Starbucks,2.5,6
0,241 Paris St,Kansas City,Starbucks,3.0,2
0,601 Brasilia Ave,Kansas City,Starbucks,2.0,45
0,Rome Circle,Kansas City,Starbucks,2.5,3
0,601 Brasilia Ave,Kansas City,Starbucks,1.5,8
0,9595 N. Mcgee St,Kansas City,Starbucks,3.0,11
0,10143 Wornall Rd,Kansas City,Dunkin',2.5,21
0,9561 N McGee St,Kansas City,Dunkin',3.0,30
0,4215 Rainbow Blvd,Kansas City,McDonald's,1.5,27
0,6000 Leavenworth Road,Kansas City,Subway Restaurants,1.0,1
0,3714 State Avenue,Kansas City,Subway Restaurants,2.0,3
0,4603 Shawnee Dr,Kansas City,Subway Restaurants,2.5,7
0,800 S 7th St,Kansas City,Subway Restaurants,2.0,2
0,718 Minnesota Ave,Kansas City,Subway Restaurants,4.0,1
0,10824 Parallel Pkwy,Kansas City,Subway Restaurants,2.0,2
0,10902 Parallel Pwky,Kansas City,Subway Restaurants,1.5,6
0,315 Southwest Blvd.,Kansas City,Subway Restaurants,2.0,5
0,3938 Rainbow Blvd,Kansas City,Subway Restaurants,1.5,3
0,905 Broadway,Kansas City,Subway Restaurants,2.5,6
0,905 Westport Rd.,Kansas City,Subway Restaurants,1.5,14
0,1100 Main St,Kansas City,Subway,5.0,1
0,3214 Main St,Kansas City,Subway Restaurants,2.0,12
0,327 E 11th St.,Kansas City,Subway Restaurants,2.0,5
0,312 E 51st St,Kansas City,Subway Restaurants,1.5,10
0,504 Armour Rd,Kansas City,Subway,4.0,4
0,6413 NW Cosby St,Kansas City,Subway Restaurants,1.5,5
0,4227 N. Oak Traffic Way,Kansas City,Subway Restaurants,3.5,10
0,6311 Troost,Kansas City,Subway Restaurants,1.5,3
0,8015 State Line Road,Kansas City,Subway Restaurants,2.0,7
0,3550 E. Truman Road,Kansas City,Subway Restaurants,5.0,1
0,612 NW Englewood Rd,Kansas City,Subway Restaurants,2.5,3
0,7715 NW Prairie View Road,Kansas City,Subway Restaurants,2.0,8
0,8415 Wornall Road,Kansas City,Subway Restaurants,3.5,8
0,4209 E Blue Pkwy,Kansas City,Subway Restaurants,3.5,3
0,8642 N Dixson Avenue,Kansas City,Subway Restaurants,2.0,4
0,6242 NW Barry Road,Kansas City,Subway Restaurants,2.0,10
0,8551 N Boardwalk Ave,Kansas City,Subway Restaurants,1.5,5
0,5914 Wilson Rd,Kansas City,Subway Restaurants,1.0,1
0,4315 NE Chouteau Trafficway,Kansas City,Subway Restaurants,2.5,2
0,1120 W 103rd St,Kansas City,Subway,2.5,9
0,31 NW Barry Road,Kansas City,Subway Restaurants,3.0,3
0,4113 Blue Ridge Cuttoff,Kansas City,Subway Restaurants,3.0,2
0,9223 N Oak Trafficway,Kansas City,Subway Restaurants,1.5,15
0,4924 NE 81st St,Kansas City,Subway,3.5,2
0,8793 Blue Ridge Blvd,Kansas City,Subway Restaurants,2.0,2
0,1811 Village West Pkwy,Kansas City,Panera Bread,3.0,30
0,10770 Parallel Pkwy,Kansas City,Chick-fil-A,4.0,57
0,7740 Tauromee Street,Kansas City,Wendy's,1.5,15
0,3610 State Ave,Kansas City,Burger King,3.0,7
0,7736 State Ave,Kansas City,Burger King,2.0,10
0,7807 Parallel Pkwy.,Kansas City,Wendy's,2.0,3
0,4427 Shawnee Dr,Kansas City,McDonald's,2.5,6
0,6501 NW Barry Rd,Kansas City,Chick-fil-A,4.0,55
0,6145 NW Barry Rd,Kansas City,Panera Bread,2.5,40
0,10548 Parallel,Kansas City,Wendy's,2.5,17
0,605 S 7th St,Kansas City,McDonald's,2.5,5
0,812 Minnesota Ave,Kansas City,McDonald's,1.5,6
0,3948 Rainbow Blvd,Kansas City,Taco Bell,3.0,21
0,311 NE Englewood Rd,Kansas City,Panera Bread,2.5,32
0,7530 State Ave,Kansas City,McDonald's,2.5,15
0,10555 Parallel Pkwy,Kansas City,McDonald's,2.0,23
0,4101 Kansas Ave,Kansas City,McDonald's,2.5,8
0,3651 State Avenue,Kansas City,Taco Bell,2.0,7
0,4215 Rainbow Blvd,Kansas City,McDonald's,1.5,27
0,3651 State Avenue,Kansas City,Taco Bell,2.0,7
0,4401 Shawnee Drive,Kansas City,Taco Bell,2.0,4
0,10540 Parallel Parkway,Kansas City,Taco Bell,1.5,11
0,635 S 7th St,Kansas City,Taco Bell,1.5,6
0,3948 Rainbow Blvd,Kansas City,Taco Bell,3.0,21
0,123 E Linwood,Kansas City,Taco Bell,2.5,27
0,6350 North Lucerne,Kansas City,Taco Bell,2.5,12
0,1310 Emmanuel Cleaver II Blvd.,Kansas City,Taco Bell,2.5,6
0,8215 Wornall Rd,Kansas City,Taco Bell,2.0,30
0,6607 Prospect Ave,Kansas City,Taco Bell,2.0,10
0,6350 NW Barry Road,Kansas City,Taco Bell,2.0,14
0,5925 Independence Ave,Kansas City,Taco Bell,1.5,3
0,2825 NE Vivion Road,Kansas City,Taco Bell,2.5,6
0,1313 West 103rd Street,Kansas City,Taco Bell,2.0,20
0,430 NE Barry Rd,Kansas City,Taco Bell,2.5,11
0,4017 Blue Ridge Cut-Off,Kansas City,Taco Bell,1.5,12
0,9571 N McGee St,Kansas City,Taco Bell,2.0,16
0,5100 Cherry St,Kansas City,Chick-fil-A,5.0,2
0,8551 State Line Rd,Kansas City,Chick-fil-A,3.5,70
0,6501 NW Barry Rd,Kansas City,Chick-fil-A,4.0,55
0,3610 State Ave,Kansas City,Burger King,3.0,7
0,7807 Parallel Pkwy.,Kansas City,Wendy's,2.0,3
0,4427 Shawnee Dr,Kansas City,McDonald's,2.5,6
0,10548 Parallel,Kansas City,Wendy's,2.5,17
0,812 Minnesota Ave,Kansas City,McDonald's,1.5,6
0,605 S 7th St,Kansas City,McDonald's,2.5,5
0,4401 Shawnee Drive,Kansas City,Taco Bell,2.0,4
0,7530 State Ave,Kansas City,McDonald's,2.5,15
0,7740 Tauromee Street,Kansas City,Wendy's,1.5,15
0,4101 Kansas Ave,Kansas City,McDonald's,2.5,8
0,3651 State Avenue,Kansas City,Taco Bell,2.0,7
0,7736 State Ave,Kansas City,Burger King,2.0,10
0,10555 Parallel Pkwy,Kansas City,McDonald's,2.0,23
0,3647 State Ave.,Kansas City,Wendy's,1.5,6
0,3725 State Ave,Kansas City,McDonald's,1.5,17
0,10720 Parallel Pkwy,Kansas City,Burger King,1.5,6
0,10540 Parallel Parkway,Kansas City,Taco Bell,1.5,11
0,7337 State Ave,Kansas City,Taco Bell,1.5,16
0,635 S 7th St,Kansas City,Taco Bell,1.5,6
0,4215 Rainbow Blvd,Kansas City,McDonald's,1.5,27
0,3948 Rainbow Blvd,Kansas City,Taco Bell,3.0,21
0,4140 Rainbow Blvd.,Kansas City,Wendy's,1.5,20
0,4004 Rainbow Blvd,Kansas City,Burger King,2.0,15
0,6350 North Lucerne,Kansas City,Taco Bell,2.5,12
0,11001 Hickman Mills Dr,Kansas City,McDonald's,2.0,19
0,1310 Emmanuel Cleaver II Blvd.,Kansas City,Taco Bell,2.5,6
0,3610 State Ave,Kansas City,Burger King,3.0,7
0,10720 Parallel Pkwy,Kansas City,Burger King,1.5,6
0,4004 Rainbow Blvd,Kansas City,Burger King,2.0,15
0,1350 Walnut St,Kansas City,Burger King,2.0,31
0,3441 Main Street,Kansas City,Burger King,1.0,29
0,1102 East 47th Street,Kansas City,Burger King,1.5,15
0,340 West 72nd Street,Kansas City,Burger King,1.0,30
0,4351 Blue Pkwy,Kansas City,Burger King,1.5,4
0,8581 N Boardwalk Ave,Kansas City,Burger King,3.0,12
0,8238 N Oak Trfy,Kansas City,Burger King,1.5,15
0,Ameristar Casino,Kansas City,Burger King,3.0,1
0,Mci Terminal B Mezzanine,Kansas City,Burger King,1.5,12
0,4001 Blue Ridge Cutoff,Kansas City,Burger King,1.0,1
0,700 E Red Bridge Rd,Kansas City,Burger King,1.5,15
0,10555 Parallel Pkwy,Kansas City,McDonald's,2.0,23
0,7807 Parallel Pkwy.,Kansas City,Wendy's,2.0,3
0,3647 State Ave.,Kansas City,Wendy's,1.5,6
0,10548 Parallel,Kansas City,Wendy's,2.5,17
0,1601 W. 12Th Street,Kansas City,Wendy's,1.0,32
0,4140 Rainbow Blvd.,Kansas City,Wendy's,1.5,20
0,3118 Main St.,Kansas City,Wendy's,1.5,37
0,6300 N. Chatham Ave,Kansas City,Wendy's,1.5,14
0,7933 State Line Road,Kansas City,Wendy's,1.5,14
0,1204 Meyer Blvd,Kansas City,Wendy's,1.5,21
0,3803 East Truman Road,Kansas City,Wendy's,1.0,8
0,4931 North Oak Trafficway,Kansas City,Wendy's,1.0,4
0,6420 Nw Barry Road,Kansas City,Wendy's,1.5,33
0,5219 Ne Chouteau Trafficway,Kansas City,Wendy's,2.0,9
0,9800 Northwest Prarie View Road,Kansas City,Wendy's,3.0,14
0,4201 North Corrington Avenue,Kansas City,Wendy's,2.0,18
0,9301 North Oak Trafficway,Kansas City,Wendy's,1.5,38
0,5363 E. Bannister Road,Kansas City,Wendy's,1.5,12
0,7530 State Ave,Kansas City,McDonald's,2.5,15
0,4215 Rainbow Blvd,Kansas City,McDonald's,1.5,27
0,6406 Troost Ave,Kansas City,McDonald's,1.0,20
0,10770 Parallel Pkwy,Kansas City,Chick-fil-A,4.0,57
0,5353 NW 64th St,Kansas City,McDonald's,2.0,29
0,605 S 7th St,Kansas City,McDonald's,2.5,5
0,3610 State Ave,Kansas City,Burger King,3.0,7
0,4427 Shawnee Dr,Kansas City,McDonald's,2.5,6
0,10555 Parallel Pkwy,Kansas City,McDonald's,2.0,23
0,9571 N McGee St,Kansas City,Taco Bell,2.0,16
0,3948 Rainbow Blvd,Kansas City,Taco Bell,3.0,21
0,812 Minnesota Ave,Kansas City,McDonald's,1.5,6
0,4101 Kansas Ave,Kansas City,McDonald's,2.5,8
0,7736 State Ave,Kansas City,Burger King,2.0,10
0,3651 State Avenue,Kansas City,Taco Bell,2.0,7
0,5100 Cherry St,Kansas City,Chick-fil-A,5.0,2
0,4401 Shawnee Drive,Kansas City,Taco Bell,2.0,4
0,3725 State Ave,Kansas City,McDonald's,1.5,17
0,10720 Parallel Pkwy,Kansas City,Burger King,1.5,6
0,10540 Parallel Parkway,Kansas City,Taco Bell,1.5,11
0,4004 Rainbow Blvd,Kansas City,Burger King,2.0,15
0,3255 Main St,Kansas City,McDonald's,2.0,42
0,7337 State Ave,Kansas City,Taco Bell,1.5,16
0,635 S 7th St,Kansas City,Taco Bell,1.5,6
0,8551 State Line Rd,Kansas City,Chick-fil-A,3.5,70
0,6304 N Chatham Ave,Kansas City,Dunkin',3.0,13
0,10143 Wornall Rd,Kansas City,Dunkin',2.5,21
0,5151 E Red Bridge Rd,Kansas City,Dunkin',3.0,1
0,9561 N McGee St,Kansas City,Dunkin',3.0,30
0,4101 Main Street,Kansas City,Starbucks,3.5,85
0,302 Nichols Rd.,Kansas City,Starbucks,3.0,79
0,534 Westport Rd,Kansas City,Domino's Pizza,2.0,34
0,1100 Main St,Kansas City,Domino's Pizza,1.5,32
0,7208 Wornall Rd,Kansas City,Domino's Pizza,2.0,32
0,7759 NW Prairie View Rd,Kansas City,Domino's Pizza,2.0,40
0,9324 N Oak Trfy,Kansas City,Domino's Pizza,2.5,20
0,2516 NE 43rd St,Kansas City,Domino's Pizza,2.0,8
0,13131 State Line Rd,Kansas City,Domino's Pizza,2.0,5
0,4201 Blue Pkwy,Kansas City,Domino's Pizza,1.0,4
0,14171 E Hwy 40,Kansas City,Pizza Hut,2.0,22
0,5928 Wilson Rd,Kansas City,Pizza Hut,1.0,10
0,4031 N Oak Trfy,Kansas City,Pizza Hut,1.5,7
0,7624 Wornall Rd,Kansas City,Pizza Hut,1.5,39
0,1020 Broadway St,Kansas City,Pizza Hut,1.5,24
0,3907 Main St,Kansas City,Pizza Hut,1.5,40
0,1850 W 39th St,Kansas City,Panera Bread,3.0,5
0,2405 Grand Blvd,Kansas City,Panera Bread,3.0,46
0,4700 Pennsylvania Ave,Kansas City,Panera Bread,3.0,73
0,6301 Brookside Plz,Kansas City,Panera Bread,3.0,37
0,311 NE Englewood Rd,Kansas City,Panera Bread,2.5,32
0,6145 NW Barry Rd,Kansas City,Panera Bread,2.5,40
0,10229 Stateline Rd,Kansas City,Panera Bread,2.5,16
0,1128 W 103rd St,Kansas City,Panera Bread,2.5,17
0,718 Minnesota Ave,Kansas City,Subway Restaurants,4.0,1
0,4603 Shawnee Dr,Kansas City,Subway Restaurants,2.5,7
0,3714 State Avenue,Kansas City,Subway Restaurants,2.0,3
0,141 S. 18th Street,Kansas City,Subway Restaurants,3.0,1
0,8055 State Ave,Kansas City,Domino's Pizza,2.0,15
0,1120 N 79th St,Kansas City,Subway Restaurants,1.5,5
0,10824 Parallel Pkwy,Kansas City,Subway Restaurants,2.0,2
0,3938 Rainbow Blvd,Kansas City,Subway Restaurants,1.5,3
0,800 S 7th St,Kansas City,Subway Restaurants,2.0,2
0,315 Southwest Blvd.,Kansas City,Subway Restaurants,2.0,5
0,6000 Leavenworth Road,Kansas City,Subway Restaurants,1.0,1
0,10902 Parallel Pwky,Kansas City,Subway Restaurants,1.5,6
0,4846 State Ave,Kansas City,Pizza Hut,1.5,3
0,3600 State Ave,Kansas City,Pizza Hut,1.5,7
0,2815 S 47th St,Kansas City,Pizza Hut,3.0,11
0,10940 Parallel Pkwy,Kansas City,Pizza Hut,3.5,5
0,4322 Rainbow Blvd,Kansas City,Pizza Hut,1.5,43
0,1020 Broadway St,Kansas City,Pizza Hut,1.5,24
0,3907 Main St,Kansas City,Pizza Hut,1.5,40
0,1207 Armour Rd,Kansas City,Pizza Hut,2.5,4
0,3116 Prospect Ave,Kansas City,Pizza Hut,1.0,1
0,4031 N Oak Trfy,Kansas City,Pizza Hut,1.5,7
0,7624 Wornall Rd,Kansas City,Pizza Hut,1.5,39
0,7657 NW Prairie View Rd,Kansas City,Pizza Hut,2.5,6
0,5928 Wilson Rd,Kansas City,Pizza Hut,1.0,10
0,3003 NE Vivion Rd,Kansas City,Pizza Hut,2.5,7
0,10147 Wornall Rd,Kansas City,Pizza Hut,2.0,13
0,9103 E 39th St,Kansas City,Pizza Hut,4.0,1
0,9580 N Mcgee St,Kansas City,Pizza Hut,1.5,9
0,601 Brasilia Ave,Kansas City,Pizza Hut,3.5,2
0,1100 Main St,Kansas City,Domino's Pizza,1.5,32
0,2235 SW 37th Ave,Miami,Chipotle Mexican Grill,2.5,187
0,2200 SW 87th Ave,Miami,Chipotle Mexican Grill,3.0,33
0,7230 NW 36th St,Miami,Chipotle Mexican Grill,2.5,38
0,10141 W Flagler St,Miami,Chipotle Mexican Grill,2.5,104
0,13612 SW 88th St,Miami,Chipotle Mexican Grill,3.0,214
0,19565 Biscayne Blvd,Miami,Chipotle Mexican Grill,2.0,14
0,5826 Bird Rd,Miami,KFC,1.5,11
0,3535 SW 22nd St,Miami,KFC,2.0,19
0,720 NW 37th Ave,Miami,KFC,2.0,17
0,8363 W Flagler St,Miami,KFC,2.5,7
0,8760 Coral Way,Miami,KFC,1.5,15
0,4200 NW 21 Street,Miami,KFC,2.0,3
0,2375 SW 8th St,Miami,KFC,1.5,6
0,949 SW 107th Ave,Miami,KFC,2.0,19
0,3855 NW 27th Ave,Miami,KFC,2.5,4
0,9690 S Dixie Hwy,Miami,KFC,2.0,13
0,6195 NW 27th Ave,Miami,KFC,1.0,3
0,125 E. Flagler Street,Miami,KFC,2.0,5
0,3515 NW 7th Ave,Miami,KFC,2.5,7
0,10725 NW 41st St,Miami,KFC,1.5,26
0,7360 SW 117th Ave,Miami,KFC,2.0,10
0,13200 SW 8th St,Miami,KFC,2.5,14
0,14790 SW 56th St,Miami,KFC,1.5,29
0,14081 SW 88th St,Miami,KFC,2.0,9
0,12566 SW 120th St,Miami,KFC,1.5,13
0,701 NW 119th St,Miami,KFC,2.5,6
0,11975 SW 152nd St,Miami,KFC,2.5,12
0,11585 Quail Roost Dr,Miami,KFC,2.0,13
0,19775 S Dixie Hwy,Miami,KFC,2.5,8
0,20505 S Dixie Hwy,Miami,KFC,1.0,1
0,9815 NW 41st St,Miami,Applebee's Grill + Bar,2.5,135
0,20405 S Dixie Hwy,Miami,Applebee's Grill + Bar,2.0,140
0,8201 W Flagler St,Miami,Olive Garden Italian Restaurant,3.0,261
0,8925 SW 162nd Ave,Miami,Olive Garden Italian Restaurant,3.5,74
0,6760 SW 8th St,Miami,Arby's,4.0,23
0,11500 SW 72nd St,Miami,Arby's,3.5,30
0,20203 S Dixie Hwy,Miami,Arby's,3.0,20
0,8300 W Flagler St,Miami,Little Caesars,2.5,12
0,11401 NW 12th St,Miami,Buffalo Wild Wings,2.5,301
0,4040 SW 67th Ave,Miami,Dairy Queen,3.5,73
0,8545 S Dixie Hwy,Miami,Dairy Queen,2.0,36
0,11608 N Kendall Dr,Miami,Dairy Queen,3.0,20
0,14271 S Dixie Hwy,Miami,Dairy Queen,3.5,27
0,10371 Hammocks Blvd,Miami,Dairy Queen,2.0,33
0,13779 SW 152nd St,Miami,Dairy Queen,3.0,16
0,6700 Bird Rd,Miami,McDonald's,1.5,44
0,7281 SW 8th St,Miami,McDonald's,1.0,29
0,5650 NW 7th St,Miami,McDonald's,2.0,28
0,4180 SW 9th St,Miami,McDonald's,2.0,18
0,3280 Coral Way,Miami,McDonald's,2.0,28
0,7901 Bird Rd,Miami,McDonald's,2.0,11
0,7993 W Flagler St,Miami,McDonald's,1.5,26
0,3747 NW 7th St,Miami,McDonald's,1.5,21
0,1 Miad Terminal J,Miami,McDonald's,2.0,4
0,3200 S Dixie Hwy,Miami,McDonald's,2.0,46
0,2300 SW 87th Ave,Miami,McDonald's,2.0,14
0,2940 SW 8th St,Miami,McDonald's,3.0,12
0,8403 NW 12th St,Miami,McDonald's,2.0,14
0,6150 S Dixie Hwy,Miami,McDonald's,2.0,53
0,8651 NW 13th Ter,Miami,McDonald's,1.5,6
0,9850 SW 8th St,Miami,McDonald's,2.0,22
0,2405 NW 87th Ave,Miami,McDonald's,2.5,20
0,7405 NW 36th St,Miami,McDonald's,1.5,8
0,9341 SW 56th St,Miami,McDonald's,2.0,32
0,1400 SW 8th St,Miami,McDonald's,2.5,34
0,1016 W Flagler St,Miami,McDonald's,1.5,25
0,9681 SW 72nd St,Miami,McDonald's,2.5,19
0,2200 NW 36th St,Miami,McDonald's,2.0,14
0,901 NW 17th St,Miami,McDonald's,1.0,7
0,5700 NW 79th Ave,Miami,McDonald's,2.0,9
0,299 SW 8th St,Miami,McDonald's,1.5,43
0,9501 NW 41st St,Miami,McDonald's,2.0,24
0,11301 SW 40th St,Miami,McDonald's,3.0,16
0,345 NE 2nd Ave,Miami,McDonald's,2.0,23
0,11990 SW 8th St,Miami,McDonald's,2.0,20
0,12185 SW 26th St,Miami,McDonald's,3.0,17
0,11390 NW 41st St,Miami,McDonald's,1.5,32
0,8050 NW 27th Ave,Miami,McDonald's,2.0,9
0,3501 Biscayne Blvd,Miami,McDonald's,1.5,59
0,11500 SW 88th St,Miami,McDonald's,3.0,28
0,599 NW 62nd St,Miami,McDonald's,2.5,8
0,13702 SW 56th St,Miami,McDonald's,2.0,18
0,13101 N Kendall Dr,Miami,McDonald's,2.5,16
0,14401 S Dixie Hwy,Miami,McDonald's,1.5,27
0,10775 NW 27th Ave,Miami,McDonald's,1.5,15
0,9250 NW 7th Ave,Miami,McDonald's,2.0,12
0,12198 SW 117th Ave,Miami,McDonald's,2.5,39
0,14670 SW 8th St,Miami,McDonald's,1.5,24
0,14699 SW 42th St,Miami,McDonald's,2.0,12
0,8116 Biscayne Blvd,Miami,McDonald's,1.5,50
0,11115 SW 132nd Ave,Miami,McDonald's,2.5,15
0,11207 SW 152nd St,Miami,McDonald's,1.5,19
0,15710 SW 56th St,Miami,McDonald's,1.0,33
0,1930 Opa Locka Blvd,Miami,McDonald's,2.0,3
0,15715 SW 88th St,Miami,McDonald's,1.5,24
0,15295 SW 104th St,Miami,McDonald's,2.0,21
0,610 NE 125th St,Miami,McDonald's,1.0,19
0,13708 SW 152nd St,Miami,McDonald's,2.5,31
0,15096 NW 7th,Miami,McDonald's,1.5,10
0,20315 Old Cutler Rd,Miami,McDonald's,1.5,53
0,5851 NW 177th St,Miami,McDonald's,1.0,5
0,18340 SW 137th Ave,Miami,McDonald's,2.5,26
0,20101 NW 2nd Ave,Miami,McDonald's,1.5,29
0,18350 NE 18th Rd,Miami,McDonald's,2.0,32
0,3595 Biscayne Blvd,Miami,Taco Bell,2.0,70
0,9301 W Flagler St,Miami,Chick-fil-A,4.0,122
0,200 S. W. 8Th St.,Miami,Wendy's,2.0,34
0,2275 S W 87th Ave,Miami,Burger King,2.0,15
0,13901 S. Dixie Hwy,Miami,Wendy's,2.5,23
0,645 Nw 57Th Avenue,Miami,Wendy's,2.0,16
0,3600 S. Dixie Hwy,Miami,Wendy's,2.5,17
0,11650 S W 152nd Street,Miami,Burger King,3.0,12
0,7535 N Kendall Dr,Miami,Chick-fil-A,4.0,51
0,7901 W Flagler,Miami,Wendy's,3.0,13
0,8050 NW 36th Street,Miami,Burger King,1.5,36
0,900 Ives Dairy Rd,Miami,Burger King,2.5,15
0,1910 N E 163rd Street,Miami,Burger King,2.0,19
0,2400 Nw 87Th Ave,Miami,Wendy's,3.0,22
0,1515 Northwest 7Th Street,Miami,Wendy's,2.0,16
0,14715 Sw 42Nd Street,Miami,Wendy's,2.5,18
0,11200 S W 137th Ave,Miami,Burger King,1.5,18
0,6310 S Dixie Hwy,Miami,Taco Bell,2.5,32
0,885 SW 109th Ave,Miami,Chick-fil-A,3.5,12
0,7555 Nw 12Th St.,Miami,Wendy's,3.5,14
0,3051 Coral Way,Miami,Burger King,2.0,14
0,11400 Quail Roost Dr,Miami,Burger King,1.0,10
0,5711 Nw 7Th St,Miami,Starbucks,3.0,70
0,"180 Nw, 42Nd Ave",Miami,Starbucks,3.5,18
0,4250 Nw 20Th Building 2074,Miami,Starbucks,3.5,9
0,7795 Sw 40Th St,Miami,Starbucks,2.5,4
0,1201 NW LeJune Rd,Miami,Starbucks,2.0,2
0,4200 Nw 21St Street,Miami,Starbucks,2.0,22
0,4250 Nw 20Th St,Miami,Starbucks,1.0,2
0,8442 Sw 8Th Street,Miami,Starbucks,4.0,49
0,2100 Nw 42Nd Ave,Miami,Starbucks,5.0,1
0,4200 Nw 21St Street,Miami,Starbucks,4.0,4
0,2501 Sw 87Th Avenue,Miami,Starbucks,3.0,57
0,2100 Nw 42Nd Ave,Miami,Starbucks,1.5,38
0,2645 Sw 22Nd St.,Miami,Starbucks,3.5,67
0,2100 Nw 42Nd Ave.,Miami,Starbucks,2.0,43
0,4200 Nw 21St St,Miami,Starbucks,2.5,6
0,5796 Sunset Drive,Miami,Starbucks,3.0,38
0,6603 South Dixie Hwy,Miami,Starbucks,4.0,21
0,7230 Nw 36Th Street,Miami,Starbucks,2.5,20
0,8350 S Dixie Hwy,Miami,Starbucks,2.5,2
0,8660 Sw 72Nd Street,Miami,Starbucks,4.0,35
0,7575 Sw 88Th Street,Miami,Starbucks,4.5,3
0,10101 W Flagler St,Miami,Starbucks,3.5,2
0,7708 North Kendall Drive,Miami,Starbucks,3.5,40
0,1400 Nw 12Th Ave,Miami,Starbucks,2.5,21
0,1455 Nw 107Th Avenue,Miami,Starbucks,3.5,2
0,11200 Sw 8Th St,Miami,Starbucks,3.0,44
0,1601 Nw 10Th Ave,Miami,Starbucks,3.5,19
0,901 Nw 17Th Street,Miami,Starbucks,1.5,4
0,11212 Sw 11Th St,Miami,Starbucks,1.0,1
0,9100 N. Kendall Dr.,Miami,Starbucks,1.0,1
0,9709-101 Nw 41St Street,Miami,Starbucks,3.5,49
0,7800 Sw 104Th St,Miami,Starbucks,5.0,1
0,901 South Miami Avenue,Miami,Starbucks,3.0,89
0,1080 Brickell Ave,Miami,Starbucks,3.0,35
0,11585 Sw 40Th Street,Miami,Starbucks,4.0,56
0,47 West Flagler Street,Miami,Starbucks,3.5,34
0,11401 Nw 12Th Street,Miami,Starbucks,2.0,30
0,11401 Nw 12Th St,Miami,Starbucks,3.5,3
0,110 Se 3Rd Ave,Miami,Starbucks,3.0,42
0,100 Chopin Plaza,Miami,Starbucks,4.0,16
0,401 Biscayne Blvd,Miami,Starbucks,3.0,20
